ENSMUST00000018993.6	ENSMUSG00000018849.6
ENSMUST00000131001.1	ENSMUSG00000018849.6
ENSMUST00000127086.1	ENSMUSG00000018849.6
ENSMUST00000040944.8	ENSMUSG00000049685.8
ENSMUST00000205273.1	ENSMUSG00000049685.8
ENSMUST00000087114.3	ENSMUSG00000023919.7
ENSMUST00000130890.1	ENSMUSG00000023919.7
ENSMUST00000161557.7	ENSMUSG00000048148.16
ENSMUST00000161254.7	ENSMUSG00000048148.16
ENSMUST00000161386.7	ENSMUSG00000048148.16
ENSMUST00000163026.7	ENSMUSG00000048148.16
ENSMUST00000160912.1	ENSMUSG00000048148.16
ENSMUST00000162248.1	ENSMUSG00000048148.16
ENSMUST00000160443.7	ENSMUSG00000048148.16
ENSMUST00000093427.10	ENSMUSG00000048148.16
ENSMUST00000114474.7	ENSMUSG00000032068.14
ENSMUST00000188047.1	ENSMUSG00000032068.14
ENSMUST00000101509.8	ENSMUSG00000035847.15
ENSMUST00000130519.1	ENSMUSG00000035847.15
ENSMUST00000084031.4	ENSMUSG00000037406.6
ENSMUST00000176814.1	ENSMUSG00000037406.6
ENSMUST00000050300.13	ENSMUSG00000031554.17
ENSMUST00000118419.1	ENSMUSG00000031554.17
ENSMUST00000132180.7	ENSMUSG00000031554.17
ENSMUST00000130939.1	ENSMUSG00000031554.17
ENSMUST00000165561.2	ENSMUSG00000091264.2
ENSMUST00000170166.1	ENSMUSG00000094187.1
ENSMUST00000021834.9	ENSMUSG00000079049.8
ENSMUST00000126501.1	ENSMUSG00000079049.8
ENSMUST00000034856.14	ENSMUSG00000032306.14
ENSMUST00000124593.1	ENSMUSG00000032306.14
ENSMUST00000156428.1	ENSMUSG00000032306.14
ENSMUST00000145543.1	ENSMUSG00000032306.14
ENSMUST00000140671.1	ENSMUSG00000032306.14
ENSMUST00000044005.13	ENSMUSG00000039200.15
ENSMUST00000119023.7	ENSMUSG00000039200.15
ENSMUST00000117220.7	ENSMUSG00000039200.15
ENSMUST00000133674.1	ENSMUSG00000039200.15
ENSMUST00000100191.3	ENSMUSG00000039200.15
ENSMUST00000044507.11	ENSMUSG00000034570.12
ENSMUST00000148939.7	ENSMUSG00000034570.12
ENSMUST00000110018.7	ENSMUSG00000034570.12
ENSMUST00000154756.1	ENSMUSG00000034570.12
ENSMUST00000110019.8	ENSMUSG00000034570.12
ENSMUST00000183684.1	ENSMUSG00000034570.12
ENSMUST00000153206.7	ENSMUSG00000081769.8
ENSMUST00000135815.7	ENSMUSG00000081769.8
ENSMUST00000117316.7	ENSMUSG00000081769.8
ENSMUST00000126535.1	ENSMUSG00000081769.8
ENSMUST00000120776.7	ENSMUSG00000081769.8
ENSMUST00000121435.1	ENSMUSG00000081769.8
ENSMUST00000189455.1	ENSMUSG00000100726.1
ENSMUST00000089015.9	ENSMUSG00000068037.10
ENSMUST00000162333.7	ENSMUSG00000068037.10
ENSMUST00000161747.7	ENSMUSG00000068037.10
ENSMUST00000162119.7	ENSMUSG00000068037.10
ENSMUST00000162389.1	ENSMUSG00000068037.10
ENSMUST00000159223.7	ENSMUSG00000068037.10
ENSMUST00000159865.1	ENSMUSG00000068037.10
ENSMUST00000167152.7	ENSMUSG00000068037.10
ENSMUST00000165020.7	ENSMUSG00000068037.10
ENSMUST00000149782.7	ENSMUSG00000092544.8
ENSMUST00000126915.1	ENSMUSG00000092544.8
ENSMUST00000189238.1	ENSMUSG00000100708.1
ENSMUST00000078458.3	ENSMUSG00000062483.3
ENSMUST00000051495.6	ENSMUSG00000049761.6
ENSMUST00000186845.1	ENSMUSG00000049761.6
ENSMUST00000114366.2	ENSMUSG00000079554.2
ENSMUST00000188917.6	ENSMUSG00000094181.7
ENSMUST00000178639.1	ENSMUSG00000094181.7
ENSMUST00000145328.1	ENSMUSG00000049800.13
ENSMUST00000093292.10	ENSMUSG00000049800.13
ENSMUST00000109586.2	ENSMUSG00000049800.13
ENSMUST00000109585.1	ENSMUSG00000049800.13
ENSMUST00000101615.8	ENSMUSG00000034274.11
ENSMUST00000142543.2	ENSMUSG00000034274.11
ENSMUST00000148117.7	ENSMUSG00000034274.11
ENSMUST00000144371.1	ENSMUSG00000034274.11
ENSMUST00000155872.1	ENSMUSG00000034274.11
ENSMUST00000038237.7	ENSMUSG00000034274.11
ENSMUST00000036221.11	ENSMUSG00000033313.11
ENSMUST00000126923.1	ENSMUSG00000033313.11
ENSMUST00000178827.2	ENSMUSG00000101500.1
ENSMUST00000078267.4	ENSMUSG00000056895.4
ENSMUST00000062613.10	ENSMUSG00000050052.11
ENSMUST00000194703.1	ENSMUSG00000050052.11
ENSMUST00000193921.1	ENSMUSG00000050052.11
ENSMUST00000145695.1	ENSMUSG00000050052.11
ENSMUST00000119182.1	ENSMUSG00000050052.11
ENSMUST00000060481.8	ENSMUSG00000045284.9
ENSMUST00000115056.1	ENSMUSG00000045284.9
ENSMUST00000035501.10	ENSMUSG00000032818.15
ENSMUST00000148341.7	ENSMUSG00000032818.15
ENSMUST00000123410.7	ENSMUSG00000032818.15
ENSMUST00000123166.1	ENSMUSG00000032818.15
ENSMUST00000096547.9	ENSMUSG00000032818.15
ENSMUST00000033505.6	ENSMUSG00000031165.6
ENSMUST00000146029.1	ENSMUSG00000031165.6
ENSMUST00000130458.7	ENSMUSG00000092260.7
ENSMUST00000154063.1	ENSMUSG00000092260.7
ENSMUST00000194941.1	ENSMUSG00000095522.2
ENSMUST00000179799.1	ENSMUSG00000095522.2
ENSMUST00000172287.7	ENSMUSG00000038305.14
ENSMUST00000168905.7	ENSMUSG00000038305.14
ENSMUST00000172068.7	ENSMUSG00000038305.14
ENSMUST00000163239.7	ENSMUSG00000038305.14
ENSMUST00000163922.1	ENSMUSG00000038305.14
ENSMUST00000167971.7	ENSMUSG00000038305.14
ENSMUST00000170139.7	ENSMUSG00000038305.14
ENSMUST00000171699.7	ENSMUSG00000038305.14
ENSMUST00000164302.7	ENSMUSG00000038305.14
ENSMUST00000167085.7	ENSMUSG00000038305.14
ENSMUST00000168016.7	ENSMUSG00000038305.14
ENSMUST00000165235.1	ENSMUSG00000038305.14
ENSMUST00000168895.1	ENSMUSG00000038305.14
ENSMUST00000169772.2	ENSMUSG00000038305.14
ENSMUST00000164353.1	ENSMUSG00000038305.14
ENSMUST00000062181.7	ENSMUSG00000037029.7
ENSMUST00000136508.1	ENSMUSG00000037029.7
ENSMUST00000000171.14	ENSMUSG00000000167.14
ENSMUST00000132187.1	ENSMUSG00000000167.14
ENSMUST00000124029.1	ENSMUSG00000000167.14
ENSMUST00000155773.1	ENSMUSG00000000167.14
ENSMUST00000141366.7	ENSMUSG00000000167.14
ENSMUST00000125606.1	ENSMUSG00000000167.14
ENSMUST00000151197.7	ENSMUSG00000000167.14
ENSMUST00000078944.12	ENSMUSG00000025626.16
ENSMUST00000101587.9	ENSMUSG00000025626.16
ENSMUST00000154864.3	ENSMUSG00000025626.16
ENSMUST00000177780.7	ENSMUSG00000025626.16
ENSMUST00000179014.1	ENSMUSG00000025626.16
ENSMUST00000033939.12	ENSMUSG00000031537.15
ENSMUST00000135326.7	ENSMUSG00000031537.15
ENSMUST00000125314.7	ENSMUSG00000031537.15
ENSMUST00000063401.9	ENSMUSG00000031537.15
ENSMUST00000132279.1	ENSMUSG00000031537.15
ENSMUST00000146212.7	ENSMUSG00000031537.15
ENSMUST00000126496.1	ENSMUSG00000031537.15
ENSMUST00000150259.7	ENSMUSG00000031537.15
ENSMUST00000144583.7	ENSMUSG00000031537.15
ENSMUST00000131767.1	ENSMUSG00000031537.15
ENSMUST00000144895.7	ENSMUSG00000031537.15
ENSMUST00000126439.7	ENSMUSG00000031537.15
ENSMUST00000149093.1	ENSMUSG00000031537.15
ENSMUST00000150214.1	ENSMUSG00000031537.15
ENSMUST00000171271.7	ENSMUSG00000020609.14
ENSMUST00000037811.12	ENSMUSG00000020609.14
ENSMUST00000037520.13	ENSMUSG00000020609.14
ENSMUST00000171239.1	ENSMUSG00000020609.14
ENSMUST00000003574.4	ENSMUSG00000003484.4
ENSMUST00000141975.1	ENSMUSG00000003484.4
ENSMUST00000125448.1	ENSMUSG00000003484.4
ENSMUST00000091257.10	ENSMUSG00000027668.13
ENSMUST00000125182.1	ENSMUSG00000027668.13
ENSMUST00000147350.7	ENSMUSG00000027668.13
ENSMUST00000137565.7	ENSMUSG00000027668.13
ENSMUST00000118286.7	ENSMUSG00000027668.13
ENSMUST00000140328.6	ENSMUSG00000027668.13
ENSMUST00000194384.1	ENSMUSG00000027668.13
ENSMUST00000151320.1	ENSMUSG00000027668.13
ENSMUST00000191661.1	ENSMUSG00000027668.13
ENSMUST00000195334.1	ENSMUSG00000027668.13
ENSMUST00000040594.9	ENSMUSG00000036552.16
ENSMUST00000061688.9	ENSMUSG00000036552.16
ENSMUST00000097393.9	ENSMUSG00000036552.16
ENSMUST00000097395.3	ENSMUSG00000036552.16
ENSMUST00000054450.6	ENSMUSG00000014771.12
ENSMUST00000154293.7	ENSMUSG00000014771.12
ENSMUST00000139610.7	ENSMUSG00000014771.12
ENSMUST00000137233.1	ENSMUSG00000014771.12
ENSMUST00000125709.1	ENSMUSG00000014771.12
ENSMUST00000131784.7	ENSMUSG00000043090.18
ENSMUST00000137573.1	ENSMUSG00000043090.18
ENSMUST00000149478.7	ENSMUSG00000031385.14
ENSMUST00000146812.7	ENSMUSG00000031385.14
ENSMUST00000147127.7	ENSMUSG00000031385.14
ENSMUST00000002079.6	ENSMUSG00000031385.14
ENSMUST00000155096.1	ENSMUSG00000031385.14
ENSMUST00000146722.8	ENSMUSG00000049659.15
ENSMUST00000035350.11	ENSMUSG00000049659.15
ENSMUST00000177014.7	ENSMUSG00000049659.15
ENSMUST00000177543.7	ENSMUSG00000049659.15
ENSMUST00000134841.1	ENSMUSG00000049659.15
ENSMUST00000176782.1	ENSMUSG00000049659.15
ENSMUST00000176585.7	ENSMUSG00000049659.15
ENSMUST00000134517.7	ENSMUSG00000049659.15
ENSMUST00000134897.1	ENSMUSG00000049659.15
ENSMUST00000198444.1	ENSMUSG00000027748.11
ENSMUST00000029311.10	ENSMUSG00000027748.11
ENSMUST00000199399.4	ENSMUSG00000027748.11
ENSMUST00000200048.4	ENSMUSG00000027748.11
ENSMUST00000199359.1	ENSMUSG00000027748.11
ENSMUST00000200341.1	ENSMUSG00000027748.11
ENSMUST00000186910.1	ENSMUSG00000095785.2
ENSMUST00000177663.1	ENSMUSG00000095785.2
ENSMUST00000025681.7	ENSMUSG00000024769.7
ENSMUST00000141854.1	ENSMUSG00000024769.7
ENSMUST00000039412.14	ENSMUSG00000039842.15
ENSMUST00000124910.7	ENSMUSG00000039842.15
ENSMUST00000153133.1	ENSMUSG00000039842.15
ENSMUST00000146819.7	ENSMUSG00000039842.15
ENSMUST00000133417.1	ENSMUSG00000039842.15
ENSMUST00000141244.2	ENSMUSG00000039842.15
ENSMUST00000174462.7	ENSMUSG00000060510.13
ENSMUST00000068296.7	ENSMUSG00000060510.13
ENSMUST00000185340.1	ENSMUSG00000099740.1
ENSMUST00000052691.8	ENSMUSG00000050088.9
ENSMUST00000164837.2	ENSMUSG00000050088.9
ENSMUST00000174004.1	ENSMUSG00000050088.9
ENSMUST00000174163.1	ENSMUSG00000050088.9
ENSMUST00000138563.8	ENSMUSG00000037225.13
ENSMUST00000200585.4	ENSMUSG00000037225.13
ENSMUST00000038885.9	ENSMUSG00000037225.13
ENSMUST00000150021.7	ENSMUSG00000037225.13
ENSMUST00000145228.1	ENSMUSG00000037225.13
ENSMUST00000108120.7	ENSMUSG00000037225.13
ENSMUST00000091203.1	ENSMUSG00000037225.13
ENSMUST00000199938.1	ENSMUSG00000037225.13
ENSMUST00000179206.1	ENSMUSG00000095163.1
ENSMUST00000206999.1	ENSMUSG00000035429.13
ENSMUST00000166650.2	ENSMUSG00000035429.13
ENSMUST00000205417.1	ENSMUSG00000035429.13
ENSMUST00000205341.1	ENSMUSG00000035429.13
ENSMUST00000049113.13	ENSMUSG00000035429.13
ENSMUST00000071807.1	ENSMUSG00000059729.1
ENSMUST00000082065.3	ENSMUSG00000062433.3
ENSMUST00000020531.8	ENSMUSG00000055609.8
ENSMUST00000145569.1	ENSMUSG00000055609.8
ENSMUST00000007248.4	ENSMUSG00000007033.4
ENSMUST00000115713.7	ENSMUSG00000060275.11
ENSMUST00000115705.1	ENSMUSG00000060275.11
ENSMUST00000115712.7	ENSMUSG00000060275.11
ENSMUST00000050864.6	ENSMUSG00000050058.6
ENSMUST00000108353.8	ENSMUSG00000040424.15
ENSMUST00000037134.6	ENSMUSG00000040424.15
ENSMUST00000124640.7	ENSMUSG00000020289.15
ENSMUST00000109390.7	ENSMUSG00000020289.15
ENSMUST00000141859.7	ENSMUSG00000020289.15
ENSMUST00000020530.11	ENSMUSG00000020289.15
ENSMUST00000136903.7	ENSMUSG00000020289.15
ENSMUST00000148636.1	ENSMUSG00000020289.15
ENSMUST00000137950.7	ENSMUSG00000020289.15
ENSMUST00000109389.8	ENSMUSG00000020289.15
ENSMUST00000125256.1	ENSMUSG00000020289.15
ENSMUST00000129573.1	ENSMUSG00000020289.15
ENSMUST00000146890.7	ENSMUSG00000020289.15
ENSMUST00000149526.1	ENSMUSG00000020289.15
ENSMUST00000123411.1	ENSMUSG00000020289.15
ENSMUST00000127657.1	ENSMUSG00000020289.15
ENSMUST00000129010.1	ENSMUSG00000020289.15
ENSMUST00000132856.1	ENSMUSG00000020289.15
ENSMUST00000146569.7	ENSMUSG00000039738.16
ENSMUST00000040790.13	ENSMUSG00000039738.16
ENSMUST00000156542.7	ENSMUSG00000039738.16
ENSMUST00000128980.7	ENSMUSG00000039738.16
ENSMUST00000145706.1	ENSMUSG00000039738.16
ENSMUST00000165830.1	ENSMUSG00000039738.16
ENSMUST00000171762.1	ENSMUSG00000039738.16
ENSMUST00000171658.1	ENSMUSG00000039738.16
ENSMUST00000109645.8	ENSMUSG00000048834.15
ENSMUST00000109647.2	ENSMUSG00000048834.15
ENSMUST00000174433.1	ENSMUSG00000096294.1
ENSMUST00000102858.9	ENSMUSG00000040907.15
ENSMUST00000080882.10	ENSMUSG00000040907.15
ENSMUST00000196684.1	ENSMUSG00000040907.15
ENSMUST00000146595.7	ENSMUSG00000040907.15
ENSMUST00000125444.1	ENSMUSG00000040907.15
ENSMUST00000159242.7	ENSMUSG00000055692.18
ENSMUST00000161897.7	ENSMUSG00000055692.18
ENSMUST00000160007.7	ENSMUSG00000055692.18
ENSMUST00000159065.7	ENSMUSG00000055692.18
ENSMUST00000162344.7	ENSMUSG00000055692.18
ENSMUST00000159494.7	ENSMUSG00000055692.18
ENSMUST00000159811.7	ENSMUSG00000055692.18
ENSMUST00000069420.10	ENSMUSG00000055692.18
ENSMUST00000161775.7	ENSMUSG00000055692.18
ENSMUST00000162085.1	ENSMUSG00000055692.18
ENSMUST00000160161.1	ENSMUSG00000055692.18
ENSMUST00000160949.1	ENSMUSG00000055692.18
ENSMUST00000162522.1	ENSMUSG00000055692.18
ENSMUST00000164950.7	ENSMUSG00000055692.18
ENSMUST00000054551.2	ENSMUSG00000046999.2
ENSMUST00000003509.9	ENSMUSG00000003418.11
ENSMUST00000150781.1	ENSMUSG00000003418.11
ENSMUST00000078757.7	ENSMUSG00000049721.14
ENSMUST00000063004.13	ENSMUSG00000049721.14
ENSMUST00000109981.1	ENSMUSG00000049721.14
ENSMUST00000178145.7	ENSMUSG00000094714.7
ENSMUST00000169006.2	ENSMUSG00000094714.7
ENSMUST00000062428.4	ENSMUSG00000043290.6
ENSMUST00000026360.8	ENSMUSG00000025321.14
ENSMUST00000137804.1	ENSMUSG00000025321.14
ENSMUST00000151023.7	ENSMUSG00000025321.14
ENSMUST00000034946.14	ENSMUSG00000032382.14
ENSMUST00000132841.1	ENSMUSG00000032382.14
ENSMUST00000143148.1	ENSMUSG00000032382.14
ENSMUST00000139872.1	ENSMUSG00000032382.14
ENSMUST00000137542.1	ENSMUSG00000032382.14
ENSMUST00000146893.1	ENSMUSG00000032382.14
ENSMUST00000145449.1	ENSMUSG00000032382.14
ENSMUST00000056950.13	ENSMUSG00000044456.16
ENSMUST00000101114.10	ENSMUSG00000044456.16
ENSMUST00000150795.7	ENSMUSG00000044456.16
ENSMUST00000133820.1	ENSMUSG00000044456.16
ENSMUST00000137249.7	ENSMUSG00000044456.16
ENSMUST00000131076.1	ENSMUSG00000044456.16
ENSMUST00000139686.1	ENSMUSG00000044456.16
ENSMUST00000052843.11	ENSMUSG00000046101.16
ENSMUST00000125294.8	ENSMUSG00000046101.16
ENSMUST00000140948.8	ENSMUSG00000046101.16
ENSMUST00000118098.2	ENSMUSG00000046101.16
ENSMUST00000183059.1	ENSMUSG00000046101.16
ENSMUST00000171802.7	ENSMUSG00000046101.16
ENSMUST00000130560.7	ENSMUSG00000022548.14
ENSMUST00000115230.1	ENSMUSG00000022548.14
ENSMUST00000023207.14	ENSMUSG00000022548.14
ENSMUST00000156456.7	ENSMUSG00000022548.14
ENSMUST00000155682.1	ENSMUSG00000022548.14
ENSMUST00000145837.1	ENSMUSG00000022548.14
ENSMUST00000006020.7	ENSMUSG00000005864.7
ENSMUST00000145642.1	ENSMUSG00000005864.7
ENSMUST00000108187.7	ENSMUSG00000013928.12
ENSMUST00000014072.5	ENSMUSG00000013928.12
ENSMUST00000033442.13	ENSMUSG00000031111.16
ENSMUST00000072037.12	ENSMUSG00000031111.16
ENSMUST00000114891.1	ENSMUSG00000031111.16
ENSMUST00000114893.7	ENSMUSG00000031111.16
ENSMUST00000135492.1	ENSMUSG00000031111.16
ENSMUST00000189073.1	ENSMUSG00000079806.2
ENSMUST00000115940.1	ENSMUSG00000079806.2
ENSMUST00000151682.7	ENSMUSG00000038119.14
ENSMUST00000137200.8	ENSMUSG00000038119.14
ENSMUST00000119129.8	ENSMUSG00000038119.14
ENSMUST00000154652.7	ENSMUSG00000038119.14
ENSMUST00000127264.1	ENSMUSG00000038119.14
ENSMUST00000042842.5	ENSMUSG00000038119.14
ENSMUST00000060434.4	ENSMUSG00000044170.4
ENSMUST00000021458.12	ENSMUSG00000021061.15
ENSMUST00000170532.1	ENSMUSG00000021061.15
ENSMUST00000166101.1	ENSMUSG00000021061.15
ENSMUST00000047689.10	ENSMUSG00000035455.12
ENSMUST00000109664.1	ENSMUSG00000035455.12
ENSMUST00000152345.7	ENSMUSG00000035455.12
ENSMUST00000150714.1	ENSMUSG00000035455.12
ENSMUST00000123815.1	ENSMUSG00000035455.12
ENSMUST00000171080.7	ENSMUSG00000035455.12
ENSMUST00000171938.1	ENSMUSG00000035455.12
ENSMUST00000145007.7	ENSMUSG00000051906.14
ENSMUST00000156276.7	ENSMUSG00000051906.14
ENSMUST00000138439.1	ENSMUSG00000051906.14
ENSMUST00000128568.1	ENSMUSG00000051906.14
ENSMUST00000159197.7	ENSMUSG00000014767.16
ENSMUST00000119879.8	ENSMUSG00000014767.16
ENSMUST00000162505.7	ENSMUSG00000014767.16
ENSMUST00000118001.7	ENSMUSG00000014767.16
ENSMUST00000014911.11	ENSMUSG00000014767.16
ENSMUST00000117593.7	ENSMUSG00000014767.16
ENSMUST00000143924.7	ENSMUSG00000014767.16
ENSMUST00000147081.8	ENSMUSG00000014767.16
ENSMUST00000155051.7	ENSMUSG00000014767.16
ENSMUST00000153480.1	ENSMUSG00000014767.16
ENSMUST00000149518.1	ENSMUSG00000014767.16
ENSMUST00000138392.7	ENSMUSG00000047730.17
ENSMUST00000140004.1	ENSMUSG00000047730.17
ENSMUST00000148946.7	ENSMUSG00000047730.17
ENSMUST00000154481.7	ENSMUSG00000047730.17
ENSMUST00000131090.1	ENSMUSG00000047730.17
ENSMUST00000076648.7	ENSMUSG00000047730.17
ENSMUST00000081133.4	ENSMUSG00000064016.4
ENSMUST00000052516.4	ENSMUSG00000050158.5
ENSMUST00000206410.1	ENSMUSG00000050158.5
ENSMUST00000077855.7	ENSMUSG00000066704.6
ENSMUST00000132315.1	ENSMUSG00000066704.6
ENSMUST00000138018.1	ENSMUSG00000066704.6
ENSMUST00000095438.9	ENSMUSG00000039814.15
ENSMUST00000152974.7	ENSMUSG00000039814.15
ENSMUST00000144987.7	ENSMUSG00000039814.15
ENSMUST00000143913.1	ENSMUSG00000039814.15
ENSMUST00000055503.11	ENSMUSG00000039814.15
ENSMUST00000100074.9	ENSMUSG00000046613.18
ENSMUST00000159736.7	ENSMUSG00000046613.18
ENSMUST00000162919.7	ENSMUSG00000046613.18
ENSMUST00000161257.7	ENSMUSG00000046613.18
ENSMUST00000161715.1	ENSMUSG00000046613.18
ENSMUST00000145483.1	ENSMUSG00000046613.18
ENSMUST00000149236.7	ENSMUSG00000046613.18
ENSMUST00000159780.1	ENSMUSG00000046613.18
ENSMUST00000046188.2	ENSMUSG00000046613.18
ENSMUST00000096197.10	ENSMUSG00000046613.18
ENSMUST00000097029.3	ENSMUSG00000072249.3
ENSMUST00000053896.7	ENSMUSG00000048602.8
ENSMUST00000131954.1	ENSMUSG00000048602.8
ENSMUST00000129751.1	ENSMUSG00000071551.12
ENSMUST00000118663.7	ENSMUSG00000071551.12
ENSMUST00000081326.6	ENSMUSG00000071551.12
ENSMUST00000076180.1	ENSMUSG00000061376.1
ENSMUST00000098737.1	ENSMUSG00000094085.1
ENSMUST00000078475.2	ENSMUSG00000058399.2
ENSMUST00000189888.6	ENSMUSG00000053211.10
ENSMUST00000065545.5	ENSMUSG00000053211.10
ENSMUST00000127103.7	ENSMUSG00000031170.14
ENSMUST00000115591.7	ENSMUSG00000031170.14
ENSMUST00000033512.10	ENSMUSG00000031170.14
ENSMUST00000115590.1	ENSMUSG00000031170.14
ENSMUST00000057975.7	ENSMUSG00000051444.9
ENSMUST00000108121.3	ENSMUSG00000051444.9
ENSMUST00000164517.2	ENSMUSG00000095724.1
ENSMUST00000186922.1	ENSMUSG00000041426.12
ENSMUST00000159352.7	ENSMUSG00000041426.12
ENSMUST00000161125.7	ENSMUSG00000041426.12
ENSMUST00000044478.6	ENSMUSG00000041426.12
ENSMUST00000161552.1	ENSMUSG00000041426.12
ENSMUST00000159431.1	ENSMUSG00000041426.12
ENSMUST00000162609.1	ENSMUSG00000041426.12
ENSMUST00000085109.9	ENSMUSG00000021013.15
ENSMUST00000079146.12	ENSMUSG00000021013.15
ENSMUST00000132878.1	ENSMUSG00000021013.15
ENSMUST00000124514.1	ENSMUSG00000021013.15
ENSMUST00000168255.7	ENSMUSG00000021013.15
ENSMUST00000139298.1	ENSMUSG00000021013.15
ENSMUST00000053017.12	ENSMUSG00000047161.12
ENSMUST00000130553.1	ENSMUSG00000047161.12
ENSMUST00000119109.7	ENSMUSG00000003382.18
ENSMUST00000136680.1	ENSMUSG00000003382.18
ENSMUST00000117293.1	ENSMUSG00000003382.18
ENSMUST00000152010.1	ENSMUSG00000003382.18
ENSMUST00000170036.7	ENSMUSG00000003382.18
ENSMUST00000154780.7	ENSMUSG00000073130.8
ENSMUST00000101495.2	ENSMUSG00000073130.8
ENSMUST00000012849.14	ENSMUSG00000012705.16
ENSMUST00000169234.2	ENSMUSG00000012705.16
ENSMUST00000102888.9	ENSMUSG00000024617.16
ENSMUST00000134496.1	ENSMUSG00000024617.16
ENSMUST00000025519.10	ENSMUSG00000024617.16
ENSMUST00000115297.7	ENSMUSG00000024617.16
ENSMUST00000137805.2	ENSMUSG00000024617.16
ENSMUST00000115295.8	ENSMUSG00000024617.16
ENSMUST00000039904.6	ENSMUSG00000024617.16
ENSMUST00000168386.8	ENSMUSG00000064125.14
ENSMUST00000177491.7	ENSMUSG00000064125.14
ENSMUST00000175906.1	ENSMUSG00000064125.14
ENSMUST00000176227.1	ENSMUSG00000064125.14
ENSMUST00000166081.1	ENSMUSG00000091859.1
ENSMUST00000068860.12	ENSMUSG00000055540.15
ENSMUST00000161358.1	ENSMUSG00000055540.15
ENSMUST00000159383.7	ENSMUSG00000055540.15
ENSMUST00000162129.1	ENSMUSG00000055540.15
ENSMUST00000024657.11	ENSMUSG00000023883.13
ENSMUST00000171526.1	ENSMUSG00000023883.13
ENSMUST00000172054.1	ENSMUSG00000023883.13
ENSMUST00000168938.2	ENSMUSG00000023883.13
ENSMUST00000167805.1	ENSMUSG00000023883.13
ENSMUST00000204706.1	ENSMUSG00000107417.1
ENSMUST00000077143.6	ENSMUSG00000107417.1
ENSMUST00000119649.1	ENSMUSG00000071788.5
ENSMUST00000019876.11	ENSMUSG00000019732.14
ENSMUST00000109974.1	ENSMUSG00000019732.14
ENSMUST00000077338.11	ENSMUSG00000057229.11
ENSMUST00000205593.1	ENSMUSG00000057229.11
ENSMUST00000085953.4	ENSMUSG00000057229.11
ENSMUST00000130897.1	ENSMUSG00000057229.11
ENSMUST00000126925.7	ENSMUSG00000057229.11
ENSMUST00000147472.1	ENSMUSG00000057229.11
ENSMUST00000201722.1	ENSMUSG00000107252.1
ENSMUST00000202157.1	ENSMUSG00000107252.1
ENSMUST00000006112.6	ENSMUSG00000005958.14
ENSMUST00000161063.7	ENSMUSG00000005958.14
ENSMUST00000159575.1	ENSMUSG00000005958.14
ENSMUST00000160053.1	ENSMUSG00000005958.14
ENSMUST00000003121.8	ENSMUSG00000003037.16
ENSMUST00000135613.7	ENSMUSG00000003037.16
ENSMUST00000128203.1	ENSMUSG00000003037.16
ENSMUST00000115089.1	ENSMUSG00000026644.6
ENSMUST00000123677.1	ENSMUSG00000075702.9
ENSMUST00000131865.1	ENSMUSG00000075702.9
ENSMUST00000094469.4	ENSMUSG00000075702.9
ENSMUST00000159485.1	ENSMUSG00000035142.18
ENSMUST00000159567.1	ENSMUSG00000035142.18
ENSMUST00000162111.1	ENSMUSG00000035142.18
ENSMUST00000040090.15	ENSMUSG00000035142.18
ENSMUST00000159708.7	ENSMUSG00000035142.18
ENSMUST00000074324.3	ENSMUSG00000101073.1
ENSMUST00000181163.1	ENSMUSG00000093848.2
ENSMUST00000179095.1	ENSMUSG00000093848.2
ENSMUST00000072385.1	ENSMUSG00000096099.1
ENSMUST00000114666.8	ENSMUSG00000052459.13
ENSMUST00000063661.12	ENSMUSG00000052459.13
ENSMUST00000130036.1	ENSMUSG00000052459.13
ENSMUST00000137557.7	ENSMUSG00000052459.13
ENSMUST00000124102.7	ENSMUSG00000052459.13
ENSMUST00000147025.1	ENSMUSG00000052459.13
ENSMUST00000117222.1	ENSMUSG00000044709.5
ENSMUST00000122127.1	ENSMUSG00000044709.5
ENSMUST00000122055.1	ENSMUSG00000044709.5
ENSMUST00000119912.1	ENSMUSG00000044709.5
ENSMUST00000151646.1	ENSMUSG00000044709.5
ENSMUST00000051364.3	ENSMUSG00000044709.5
ENSMUST00000026879.7	ENSMUSG00000025777.8
ENSMUST00000150457.1	ENSMUSG00000025777.8
ENSMUST00000189736.1	ENSMUSG00000025777.8
ENSMUST00000189465.1	ENSMUSG00000025777.8
ENSMUST00000062060.4	ENSMUSG00000026734.9
ENSMUST00000131199.1	ENSMUSG00000026734.9
ENSMUST00000033846.6	ENSMUSG00000031465.6
ENSMUST00000170200.1	ENSMUSG00000031465.6
ENSMUST00000021634.2	ENSMUSG00000021213.11
ENSMUST00000128892.7	ENSMUSG00000021213.11
ENSMUST00000140971.1	ENSMUSG00000021213.11
ENSMUST00000071400.12	ENSMUSG00000045031.18
ENSMUST00000102955.10	ENSMUSG00000045031.18
ENSMUST00000140956.7	ENSMUSG00000045031.18
ENSMUST00000075537.6	ENSMUSG00000045031.18
ENSMUST00000125252.2	ENSMUSG00000045031.18
ENSMUST00000089824.10	ENSMUSG00000022525.13
ENSMUST00000162747.7	ENSMUSG00000022525.13
ENSMUST00000160794.1	ENSMUSG00000022525.13
ENSMUST00000161294.1	ENSMUSG00000022525.13
ENSMUST00000002964.13	ENSMUSG00000002885.14
